"id","title","description","availability","condition","price","link","image_link","brand","google_product_category","fb_product_category","quantity_to_sell_on_facebook","sale_price","sale_price_effective_date","item_group_id","gender","color","size","age_group","material","pattern","shipping","shipping_weight"
"58d4e81a-7c6b-4917-ab6a-bcf3733778be","VastuCart Vaijayanti Mala Original 108+1 Beads Guaranteed - Beautiful Vaijanti Mala Original With PanchMukhi Rudraksha Bead For Home Puja, Laddu Gopal, Chanting - Made From Vaijayanti Seeds For Radha ","<div>In Package : 1 Pc Vaijayanti Mala Original 108 Beads with +1 PanchMukhi Rudraksha Bead Made From Vaijanti Plant Seeds or Vaijayanti Seeds</div><div><br></div><div>📿 Vaijayanti Mala Original – A Symbol of Divine Victory and Love : Made from authentic Vaijanti plant seeds, this mala represents both the eternal love of Radha Krishna and the divine victory of Lord Vishnu. Ideal for pooja, chanting, gifting, and temple decor.</div><div>📿 108 Sacred Seeds + Rudraksha Guru Bead : Traditional 108 Vaijanti beads with 1 Panchmukhi Rudraksha make this mala perfect for mantra japa, meditation, or offering to Radha Krishna or Laddu Gopal.</div><div>📿 Divine Natural Symbol Lord Vishnu, Krishna, and Radha Rani : According to ancient texts, Lord Vishnu and Radha Krishna wore Vaijanti malas. It’s said that Radha Rani herself strung Vaijanti garlands for Krishna — symbolizing pure devotion and divine union.</div><div>📿 Perfect for Laddu Gopal, Radha Krishna Idols &amp; Janmashtami : Adorn your idols with this original Vaijanti mala for Laddu Gopal or Radha Krishna idols. Widely used during Janmashtami, Radha Ashtami, and Diwali for temple decoration and pooja.</div><div>📿 Spiritually Energized – Meditation, Prayer, and Healing : Whether for japa or healing, Vaijanti mala 108+1 beads is known to attract calmness, balance emotions, and offer mental clarity. The Rudraksha enhances its spiritual energy.</div>","in stock","new","500.0","https://www.smartbiz.in/VastuCart/product/58d4e81a-7c6b-4917-ab6a-bcf3733778be","https://m.media-amazon.com/images/X/bxt1/M/mbxt1hquj30ja4i.jpg","VastuCart","Puja Essentials","Puja Essentials","","297.0","","58d4e81a-7c6b-4917-ab6a-bcf3733778be","","Beige","Standard","","","","",""
"29fd2b34-7bfa-4ab8-89cd-8dd02e1a6e73","VastuCart® Auspicious Hanuman Idol in Meditation Pose For for Devotion, Strength & Protection","<p><strong>Product:</strong> Divine Hanuman Idol in Meditation Pose <strong>| Size:</strong> 3.5L x 3W x 4.5H <strong>| Material: </strong>PolyResin &amp; Marble Dust <strong>| Color:</strong> Matt Black <strong>| In Package You Will Receive:</strong> 1 Pc of the Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.5 Inch</p><p><br /></p><p><br /></p><p>Bring calm, devotion, and spiritual power into your space with this exquisitely crafted <strong>Hanuman Idol in Meditation Pose</strong> by VastuCart. This peaceful murti features Bajrang Bali sitting with folded legs and eyes gently closed, radiating inner strength, discipline, and devotion. Available in <strong>Matt Black</strong>, <strong>Silver</strong>, and <strong>Metallic Gold</strong>, this divine murti is designed to resonate with modern and traditional interiors alike.</p><p><br /></p><p>Handcrafted using <strong>Polyresin and Marble Dust</strong>, the idol measures <strong>3.5L x 3W x 4.5H inches</strong>, making it ideal for small <strong>Home Temples</strong>, <strong>Office Desks</strong>, <strong>Shelves</strong>, or <strong>Car Dashboards</strong>. Whether you are meditating, offering prayers, or gifting it to a loved one, this Hanuman Ji ki murti invites calmness and divine protection into every moment.</p><p><br /></p><p>Symbolizing unwavering devotion to Lord Ram and immense self-control, this calm form of Hanuman is perfect for devotees seeking mental clarity, spiritual growth, and a protective aura. The detailing in posture, expression, and finish reflects sacred craftsmanship inspired by temple traditions.</p><p><br /></p><p>Perfect for <strong>Hanuman Jayanti</strong>, <strong>Ram Navami</strong>, <strong>Housewarming</strong>, or <strong>Daily Puja</strong>, this murti is not just a decorative idol—it's a spiritual companion. Gift it or place it with intention, and let the presence of Pawansut uplift your environment.</p><p><br /></p><p>From the house of <strong>VastuCart</strong>—trusted for premium devotional art rooted in Indian tradition.</p>","in stock","new","799.0","https://www.smartbiz.in/VastuCart/product/29fd2b34-7bfa-4ab8-89cd-8dd02e1a6e73","https://m.media-amazon.com/images/X/bxt1/M/qbxt1RB23ClSeo8.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","6e61ed67-0283-4ba1-8c30-ff9a95341892","","Black","4.5 Inch","","","","",""
"4844d627-1b8b-4b66-a61b-cf598fcfbba7","VastuCart® Auspicious Hanuman Idol in Meditation Pose For for Devotion, Strength & Protection","<p><strong>Product:</strong> Divine Hanuman Idol in Meditation Pose <strong>| Size:</strong> 3.5L x 3W x 4.5H <strong>| Material: </strong>PolyResin &amp; Marble Dust <strong>| Color:</strong> Matt Black <strong>| In Package You Will Receive:</strong> 1 Pc of the Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.5 Inch</p><p><br /></p><p><br /></p><p>Bring calm, devotion, and spiritual power into your space with this exquisitely crafted <strong>Hanuman Idol in Meditation Pose</strong> by VastuCart. This peaceful murti features Bajrang Bali sitting with folded legs and eyes gently closed, radiating inner strength, discipline, and devotion. Available in <strong>Matt Black</strong>, <strong>Silver</strong>, and <strong>Metallic Gold</strong>, this divine murti is designed to resonate with modern and traditional interiors alike.</p><p><br /></p><p>Handcrafted using <strong>Polyresin and Marble Dust</strong>, the idol measures <strong>3.5L x 3W x 4.5H inches</strong>, making it ideal for small <strong>Home Temples</strong>, <strong>Office Desks</strong>, <strong>Shelves</strong>, or <strong>Car Dashboards</strong>. Whether you are meditating, offering prayers, or gifting it to a loved one, this Hanuman Ji ki murti invites calmness and divine protection into every moment.</p><p><br /></p><p>Symbolizing unwavering devotion to Lord Ram and immense self-control, this calm form of Hanuman is perfect for devotees seeking mental clarity, spiritual growth, and a protective aura. The detailing in posture, expression, and finish reflects sacred craftsmanship inspired by temple traditions.</p><p><br /></p><p>Perfect for <strong>Hanuman Jayanti</strong>, <strong>Ram Navami</strong>, <strong>Housewarming</strong>, or <strong>Daily Puja</strong>, this murti is not just a decorative idol—it's a spiritual companion. Gift it or place it with intention, and let the presence of Pawansut uplift your environment.</p><p><br /></p><p>From the house of <strong>VastuCart</strong>—trusted for premium devotional art rooted in Indian tradition.</p>","in stock","new","799.0","https://www.smartbiz.in/VastuCart/product/4844d627-1b8b-4b66-a61b-cf598fcfbba7","https://m.media-amazon.com/images/X/bxt1/M/Wbxt1BAR6KPQc3v.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","598.0","","6e61ed67-0283-4ba1-8c30-ff9a95341892","","Gold","4.5 Inch","","","","",""
"6e61ed67-0283-4ba1-8c30-ff9a95341892","VastuCart® Auspicious Hanuman Idol in Meditation Pose For for Devotion, Strength & Protection","<p><strong>Product:</strong>&nbsp;Divine Hanuman Idol in Meditation Pose <strong>| Size:</strong>&nbsp;3.5L x 3W x 4.5H <strong>| Material: </strong>PolyResin &amp; Marble Dust <strong>| Color:</strong>&nbsp;Matt Black <strong>| In Package You Will Receive:</strong>&nbsp;1 Pc of the Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.5 Inch</p><p><br></p><p><br></p><p>Bring calm, devotion, and spiritual power into your space with this exquisitely crafted&nbsp;<strong>Hanuman Idol in Meditation Pose</strong>&nbsp;by VastuCart. This peaceful murti features Bajrang Bali sitting with folded legs and eyes gently closed, radiating inner strength, discipline, and devotion. Available in&nbsp;<strong>Matt Black</strong>,&nbsp;<strong>Silver</strong>, and&nbsp;<strong>Metallic Gold</strong>, this divine murti is designed to resonate with modern and traditional interiors alike.</p><p><br></p><p>Handcrafted using&nbsp;<strong>Polyresin and Marble Dust</strong>, the idol measures&nbsp;<strong>3.5L x 3W x 4.5H inches</strong>, making it ideal for small&nbsp;<strong>Home Temples</strong>,&nbsp;<strong>Office Desks</strong>,&nbsp;<strong>Shelves</strong>, or&nbsp;<strong>Car Dashboards</strong>. Whether you are meditating, offering prayers, or gifting it to a loved one, this Hanuman Ji ki murti invites calmness and divine protection into every moment.</p><p><br></p><p>Symbolizing unwavering devotion to Lord Ram and immense self-control, this calm form of Hanuman is perfect for devotees seeking mental clarity, spiritual growth, and a protective aura. The detailing in posture, expression, and finish reflects sacred craftsmanship inspired by temple traditions.</p><p><br></p><p>Perfect for&nbsp;<strong>Hanuman Jayanti</strong>,&nbsp;<strong>Ram Navami</strong>,&nbsp;<strong>Housewarming</strong>, or&nbsp;<strong>Daily Puja</strong>, this murti is not just a decorative idol—it's a spiritual companion. Gift it or place it with intention, and let the presence of Pawansut uplift your environment.</p><p><br></p><p>From the house of&nbsp;<strong>VastuCart</strong>—trusted for premium devotional art rooted in Indian tradition.</p>","in stock","new","799.0","https://www.smartbiz.in/VastuCart/product/6e61ed67-0283-4ba1-8c30-ff9a95341892","https://m.media-amazon.com/images/X/bxt1/M/Tbxt1h5QB9mqGWd.png","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","6e61ed67-0283-4ba1-8c30-ff9a95341892","","Silver","4.5 Inch","","","","",""
"7874f2a5-5fc3-4a7c-beb8-5bb6b124606b","VastuCart® Auspicious Hanuman Idol in Meditation Pose For for Devotion, Strength & Protection","<p><strong>Product:</strong>&nbsp;Divine Hanuman Idol in Meditation Pose <strong>| Size:</strong>&nbsp;3.5L x 3W x 4.5H <strong>| Material: </strong>PolyResin &amp; Marble Dust <strong>| Color:</strong>&nbsp;Matt Black <strong>| In Package You Will Receive:</strong>&nbsp;1 Pc of the Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.5 Inch</p><p><br></p><p><br></p><p>Bring calm, devotion, and spiritual power into your space with this exquisitely crafted&nbsp;<strong>Hanuman Idol in Meditation Pose</strong>&nbsp;by VastuCart. This peaceful murti features Bajrang Bali sitting with folded legs and eyes gently closed, radiating inner strength, discipline, and devotion. Available in&nbsp;<strong>Matt Black</strong>,&nbsp;<strong>Silver</strong>, and&nbsp;<strong>Metallic Gold</strong>, this divine murti is designed to resonate with modern and traditional interiors alike.</p><p><br></p><p>Handcrafted using&nbsp;<strong>Polyresin and Marble Dust</strong>, the idol measures&nbsp;<strong>3.5L x 3W x 4.5H inches</strong>, making it ideal for small&nbsp;<strong>Home Temples</strong>,&nbsp;<strong>Office Desks</strong>,&nbsp;<strong>Shelves</strong>, or&nbsp;<strong>Car Dashboards</strong>. Whether you are meditating, offering prayers, or gifting it to a loved one, this Hanuman Ji ki murti invites calmness and divine protection into every moment.</p><p><br></p><p>Symbolizing unwavering devotion to Lord Ram and immense self-control, this calm form of Hanuman is perfect for devotees seeking mental clarity, spiritual growth, and a protective aura. The detailing in posture, expression, and finish reflects sacred craftsmanship inspired by temple traditions.</p><p><br></p><p>Perfect for&nbsp;<strong>Hanuman Jayanti</strong>,&nbsp;<strong>Ram Navami</strong>,&nbsp;<strong>Housewarming</strong>, or&nbsp;<strong>Daily Puja</strong>, this murti is not just a decorative idol—it's a spiritual companion. Gift it or place it with intention, and let the presence of Pawansut uplift your environment.</p><p><br></p><p>From the house of&nbsp;<strong>VastuCart</strong>—trusted for premium devotional art rooted in Indian tradition.</p>","in stock","new","800.0","https://www.smartbiz.in/VastuCart/product/7874f2a5-5fc3-4a7c-beb8-5bb6b124606b","https://m.media-amazon.com/images/X/bxt1/M/abxt1x0S7kBCMfz.png","VastuCart","God Idols & Murti","God Idols & Murti","","399.0","","7874f2a5-5fc3-4a7c-beb8-5bb6b124606b","","Silver","","","","","",""
"694eaefc-aa4a-4723-95e6-f5b03e9e91c9","VastuCart® Lord Hanuman Idol for Home, Car Dashboard, Office Table in Divine Calm Meditation Pose - Beautiful Bajarang Bali Murti for Home Puja (Metallic Gold - 7.5 Inch)","<p><strong>Product</strong>: Divine Hanuman Idol in Meditation Pose | <strong>Size</strong>: 6L x 5W x 7.5H Inches | <strong>Material</strong>: PolyResin &amp; Marble Dust | <strong>Color</strong>: Metallic Gold |<strong> In Package You Will Receive</strong>: 1 Pc of the Bajrang Bali Idol For Home Decor, Office, Car Dashboard and Home Puja of 7.5 Inch.</p><p><br></p><p>This beautiful Hanuman idol depicts Bajrang Bali in a calm meditation pose, symbolizing inner strength, devotion, and unwavering focus, making it perfect for sacred spaces</p><p><br></p><p>Crafted from premium PolyResin blended with fine Marble Dust, this divine Hanumanji ki murti has a stunning metallic gold, Matt Black, and Metallic Silver finish that adds elegance and spiritual depth to your interiors.This Bajrang Bali murti in meditation pose is believed to ward off <strong>negativity</strong> and bring <strong>prosperity</strong>, <strong>peace</strong>, and <strong>protection</strong> to your home or office setup.Place this powerful Hanuman idol Vigraham in your puja room, living area, or workspace to invoke blessings of courage, discipline, and success as per Hindu traditions.</p><p><br></p><p>This spiritual Hanumanji statue is ideal for Vastu compliance and balancing energies in your home, especially for south-facing entrances or energetic corrections.&nbsp;</p><p><br></p><p>This meticulously designed Hanuman ji ki murti is also an auspicious gift idea for housewarmings, Diwali, Hanuman Jayanti, Navratri, birthdays, and spiritual milestones.&nbsp;</p><p><br></p><p>Inspired by Indian Historical YES Historical not mythological, aesthetics, this polyresin Hanuman idol brings both decorative elegance and divine symbolism into your sacred or living spaces.&nbsp;</p><p><br></p><p>Ideal for daily puja rituals or meditation corners, this Hanuman Ji Ki Murti idol enhances your home’s devotional ambience with its vibrant gold aura and serene expression.&nbsp;</p><p><br></p><p>VastuCart ensures safe packaging, stored well , and a wide range of idols crafted in a clean and spiritually aligned environment — your trust, our promise.</p><p><br></p><p><br></p>","in stock","new","1500.0","https://www.smartbiz.in/VastuCart/product/694eaefc-aa4a-4723-95e6-f5b03e9e91c9","https://m.media-amazon.com/images/X/bxt1/M/Sbxt1BoQtdTlaLK.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","997.0","","694eaefc-aa4a-4723-95e6-f5b03e9e91c9","","Gold","6L X 5W X 7.5H Inches","","","","",""
"18a5d6cd-1721-4fe5-98d0-404cc9b3d298","VastuCart® Lord Kuber Idol Murti For Home Temple, Office Table, Shop -Divine Lord Kubera Statue - The God Of Wealth, Joy, and Prosperity - For Vastu, Feng Sui, Good Luck (Golden, 7 Inch) ","<div>Product: Auspicious Kuber Idol in Sitting Pose | Size: 4.5L x 3.5W x 7H Inches | Material: PolyResin &amp; Marble Dust | Color: Gold White Multi | In Package You Will Receive: 1 Pc of the Kuber Murti For Home Decor, Office, Car Dashboard and Home Puja of 7 Inch</div><div><br></div><div>Invite divine wealth and prosperity into your life with this stunning VastuCart Lord Kuber Idol, crafted with intricate details in Polyresin and Marble Dust. Representing the Hindu God of Wealth, this idol showcases Lord Kuber seated royally on a majestic throne, adorned with golden ornaments, holding a pot of jewels and a symbolic mudra for blessings. The beautifully designed backdrop and lotus base enhance its traditional temple-style aura, making it a perfect addition to your home puja, office desk, cash counter, or vastu space.</div><div><br></div><div>This 7-inch idol in Gold White Multi finish reflects abundance, stability, and auspiciousness—ideal for Diwali Dhanteras, housewarming, or business prosperity rituals. Its size (4.5L x 3.5W x 7H inches) and weight (0.480 kg) strike the right balance of presence and portability. Whether placed in your mandir, locker, or showroom, it brings positive vastu energy and spiritual elegance.</div><div><br></div><div>Lord Kuber is revered as the guardian of the North direction and treasurer of the gods. Placing his murti in your space invites material success and guards your wealth. This idol is also a meaningful gift for business owners, spiritual seekers, or loved ones embarking on new financial journeys.</div><div><br></div><div>Crafted with premium materials, long-lasting colors, and rooted in Indian traditions—this Kuber Idol from VastuCart is more than a showpiece. It's a symbol of divine financial security and sacred elegance.</div>","in stock","new","2500.0","https://www.smartbiz.in/VastuCart/product/18a5d6cd-1721-4fe5-98d0-404cc9b3d298","https://m.media-amazon.com/images/X/bxt1/M/kbxt1x98wP6f$aI.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","1799.0","","18a5d6cd-1721-4fe5-98d0-404cc9b3d298","","Beige","7 INCH","","","","",""
"b1702285-009e-44aa-9eb0-55c7bdd4321f","VastuCart® Mahabali Hanuman Idol 5.5 Inch","<p><strong>Product</strong>: Divine Hanuman Idol in Warrior Pose | <strong>Size</strong>: 4.4L x 3.6W x 5.5H | <strong>Material</strong>: PolyResin &amp; Marble Dust | <strong>Color</strong>: Metallic Gold | <strong>In Package You Will Receive</strong>: 1 Pc of the Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of 5.5 Inch</p><p><br></p><p>Bring home divine strength with the&nbsp;<strong>VastuCart Mahabali Hanuman Idol</strong>&nbsp;in a rare&nbsp;<strong>warrior sitting pose</strong>. Seated atop a rocky base with his mighty&nbsp;<strong>gada resting on his shoulder</strong>, this idol captures Hanuman Ji’s fearless and protective form—symbolizing power, patience, and divine grace. Made from durable&nbsp;<strong>polyresin and marble dust</strong>, and coated in a radiant&nbsp;<strong>metallic gold finish</strong>, this sculpture is a striking spiritual décor piece sized perfectly at&nbsp;<strong>5.5 inches tall</strong>.</p><p>Hanuman Ji, revered as&nbsp;<strong>Mahabali Bajrangbali</strong>, is the epitome of devotion, courage, and mental discipline. </p><p><br></p><p>This form reflects his restful alertness after battle—strength tempered by serenity. Ideal for&nbsp;<strong>home temples, work desks, meditation zones</strong>, and&nbsp;<strong>Vastu correction</strong>, it brings protection and positive energy when placed in the&nbsp;<strong>South or South-East direction</strong>.</p><p><br></p><p>Celebrate&nbsp;<strong>Hanuman Jayanti, Ram Navami, Navratri</strong>, or gift it during housewarmings and spiritual occasions. A meaningful gift for devotees, athletes, students, or anyone seeking confidence and focus. Use it for daily puja, mantra recitation, or as an inspiring symbol of strength.</p><p><br></p><p>Lightweight, easy to maintain, and visually powerful—this idol merges&nbsp;<strong>decor, devotion, and divine purpose</strong>&nbsp;into one timeless masterpiece.</p>","in stock","new","900.0","https://www.smartbiz.in/VastuCart/product/b1702285-009e-44aa-9eb0-55c7bdd4321f","https://m.media-amazon.com/images/X/bxt1/M/Bbxt1huDrJyTmNL.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","597.0","","b1702285-009e-44aa-9eb0-55c7bdd4321f","","Gold","5.5 Inch X 5 Inch X 4 Inch","","","","",""
"2b4f00e7-8fe1-4191-bc5f-941e1411449f","VastuCart® Sarangpur Hanuman Idol – Standing Pose – Divine Blessing Hanuman Ji Murti for Strength & Negativity Removal For Home Office Decor, Car Dashboard (Gold, 4.7Inch","<p><strong>Product</strong>: Auspicious Hanuman Idol in Calm Blessing Pose | <strong>Size</strong>: 3L x 2W x 4.7H In | <strong>Material</strong>: Polyresin &amp; Marble Dust | <strong>Color</strong>: Metallic Gold | <strong>In Package You Will Receive</strong>: 1 Pc of the Hanuman Ji Murti For Home Decor, Office, Car Dashboard and Home Puja of 4.7 Inch</p><p><br></p><p><br></p>","in stock","new","999.0","https://www.smartbiz.in/VastuCart/product/2b4f00e7-8fe1-4191-bc5f-941e1411449f","https://m.media-amazon.com/images/X/bxt1/M/Wbxt1hNSyBFhC8W.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","2b4f00e7-8fe1-4191-bc5f-941e1411449f","","Gold","","","","","",""
"f261f408-1fbf-48ad-b2d6-93353aa5142e","VastuCart Divine Pawansut Hanuman Idol – Reading Ramcharitmanas – Calm Meditation Pose For Home, Ofiice Decor, Car Dashboard 3.5 Inch","<p><strong>Product</strong>: Divine Hanuman Idol in Meditative Pose | <strong>Size</strong>: 2.8L x 2.4W x 3.5H In | <strong>Material</strong>: Polyresin &amp; Marble Dust | <strong>Color</strong>: Saffron with Kesri Tilak |<strong> In Package You Will Receive</strong>: 1 Pc of the Pawansut Hanuman Murti For Home Decor, Office, Car Dashboard and Home Puja of 3.5 Inch</p><p><br></p><p>Invoke peace, wisdom, and unwavering devotion with&nbsp;<strong>VastuCart's Pawansut Hanuman Idol</strong>—a beautifully sculpted murti of Hanuman Ji sitting in&nbsp;<strong>meditation pose</strong>, deeply engrossed in reading the&nbsp;<strong>Ramcharitmanas</strong>. This serene idol represents the spiritually evolved form of&nbsp;<strong>Bajrang Bali</strong>, where strength meets humility and knowledge becomes power.</p><p><br></p><p>Finished in a divine&nbsp;<strong>Saffron-Orange tone</strong>, this idol is a rare depiction of Lord Hanuman as a disciple, symbolizing inner reflection, mental stillness, and scholarly dedication to Lord Ram. The posture radiates calmness and focus—perfect for spiritual aspirants, students, meditators, and those seeking divine guidance and balance. Crafted from&nbsp;<strong>Polyresin &amp; Marble Dust</strong>, it offers durability with intricate temple-style aesthetics.</p><p><br></p><p>Ideal for&nbsp;<strong>Home Temples, Study Rooms, Meditation Corners, Car Dashboards</strong>, and&nbsp;<strong>Office Desks</strong>, this compact murti seamlessly blends into your environment while uplifting it spiritually. It is also a powerful symbol for those going through life’s challenges, reminding them of the strength found in silence and devotion.</p><p>Celebrate your&nbsp;<strong>Hanuman Bhakti</strong>&nbsp;daily or gift it to loved ones during&nbsp;<strong>Hanuman Jayanti, Ram Navami, Diwali</strong>, or as a meaningful token of faith. From&nbsp;<strong>VastuCart</strong>, a trusted devotional brand, this idol comes with heartfelt craftsmanship and symbolic depth.</p>","in stock","new","1200.0","https://www.smartbiz.in/VastuCart/product/f261f408-1fbf-48ad-b2d6-93353aa5142e","https://m.media-amazon.com/images/X/bxt1/M/jbxt1h1GBQu7eNL.png","VastuCart","God Idols & Murti","God Idols & Murti","","598.0","","f261f408-1fbf-48ad-b2d6-93353aa5142e","","Orange","5.5 Inch","","","","",""
"f3194495-b436-44e0-87b2-99d9e687ebcb","VastuCart Ganesh Ji Idol in Gold Yellow - Divine Blessing Pose Ganpati Bappa Statue - Resin and Marble Dust Murti for Home Puja, Mandir, Car Dashboard & Office Decor (3.5 In)","<div>Product: Divine Ganesha Idol in Blessing Pose | Size: 2.1L x 1.5W x 3.5H | Material: PolyResin &amp; Marble Dust | Color: Gold Yellow | In Package You Will Receive: 1 Pc of the Ganpati Idol For Home Decor, Office, Car Dashboard and Home Puja of 3.5 Inch</div><div><br></div><div>Invite divine blessings and wisdom into your space with this beautiful 3.5-inch Lord Ganesha idol by VastuCart. Handcrafted from a premium blend of PolyResin and Marble Dust, this Ganpati murti features intricate details, a soothing gold yellow finish, and a blessing pose that symbolizes protection and success.</div><div><br></div><div>Perfect for home temples, office desks, study areas, or even your car dashboard, this compact idol spreads peace and prosperity wherever placed. The traditional design with modern detailing makes it an ideal addition to festive décor during Ganesh Chaturthi, Diwali, and housewarmings. A thoughtful spiritual gift for loved ones that carries meaning, charm, and sacred energy.</div><div><br></div><div>This Ganesh ji statue also makes an elegant return gift or Vastu remedy, believed to remove obstacles and invite positivity into your home and work life. Lightweight, durable, and easy to maintain – this idol is the perfect choice for your daily puja or thoughtful gifting.</div>","in stock","new","700.0","https://www.smartbiz.in/VastuCart/product/f3194495-b436-44e0-87b2-99d9e687ebcb","https://m.media-amazon.com/images/X/bxt1/M/cbxt1xJl$rT85YV.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","f3194495-b436-44e0-87b2-99d9e687ebcb","","Beige","3.5 Inch","","","","",""
"ab08a165-1059-4d61-8c78-93d29f4e0a50","VastuCart Gold Plated Radha Krishna Idol on Base (PolyResin, 14 In)","A Beautiful Gold Plated Golden and Red Design Based Radha Krishna Idol or Say Radha Krishna Murti For Home Puja, Puja Mandir, Gifts and Home Decoration. This Radha Krishna Statue Comes With Cow and a Sturdy Wooden Base So that You Can Relocate it Easily Without Risking the Imbalance Caused Breakages.<div>You Can Gift this Radha Krishna Statue to Someone on the Special Occasions Like Wedding Anniversaries, Birthdays, Marriages, Retirements, Baby Shower, and Whenever You Wish.</div><div>Let’s have a Quick Look Over Some Salient Features :</div><div><br></div><div>Size (LXWXH) of Radha Krishna Statute :&amp;nbsp; 12 Inch X 6 Inch X 14 Inch&nbsp;</div><div>| Material : PolyResin</div><div><br></div><div>This Radha Krishna Murti Comes in Going pd Plated Colors and Prosperous Golden Plated Design With A Sturdy Wooden Base for Safe Placement.</div><div><br></div><div>The Radha Krishna Idol is Highly Revered For Peace, Prosperity and Love in Homes, Puja Mandir Based in Homes, or as a Gift Item for Various Auspicious Occasions Like Retirements, Wedding Anniversary and Marriages.</div><div><br></div><div>This Radha Krishna Murti Big Size Comes in a Beautiful Color Combination of Red Color Cloths Of Radha Rani Idol, With Golden Foil Plated Lord Krishna, as A Symbol of Love, and Prosperity.</div><div><br></div><div>This Radha Krishna Idol Comes With a Cow Which Makes it Complete in the Sense of Positivity, Charm, Peace and Prosperity. Just Place it in Puja Temple, or in The Wall Shelf and It will Attract Every Eye Ball Around.</div>","in stock","new","10999.0","https://www.smartbiz.in/VastuCart/product/ab08a165-1059-4d61-8c78-93d29f4e0a50","https://m.media-amazon.com/images/X/bxt1/M/Lbxt1hrAaTCRHpa.jpg","VastuCart","Premium Luxury Idols","Premium Luxury Idols","","8978.0","","ab08a165-1059-4d61-8c78-93d29f4e0a50","","Gold","14 INCH","","","","",""
"c4f923f8-1237-44a1-865b-a7d588b9f485","VastuCart Krishna Statue Metal Golden 18 In for Home Puja & Decor","&lt;p&gt;This Beautiful Lord Krishna Statue is Made of the Brass Mix Aluminum or White Metal Material, Somewhat like Brass Metal . The Flute can be Relocated Easily. The Lord Krishna Statue is Much Worshipped and a Icon of Love, Deity, and Resilience with Truth.&amp;nbsp;&lt;br&gt;He Taught Geeta to Arjuna During the Great Mahabharata War, Which is Still Relevant and Thus Krishna becomes the Icon of Peace, Rights, and Integrity. &amp;nbsp;&lt;br&gt;This Lord Krishna Statue is Ideal for Home Decoration, Office Decoration and As a Gift Item.<div>Let's Have a Quick Look Over the Lord Krishna Figurine: Size (LXWXH) : 5.5 Inch X 4.5 Inch X 15.5 Inch |&nbsp;</div><div>Material : PolyResin</div><div><br></div><div>Beautiful Lord Krishna Statue Playing Flute and Eye Catching Posture of The Lord Krishna.</div><div>Beautiful Eye Catching Color Combination and Movable Flute.</div><div>The Krishna Figurine Comes With Support Base For Easy Placement and Relocations.</div><div>An Auspicious Pose of Lord Krishna For Prosperity, Positive Energy and Vibrancy in the Environment.</div><div>VastuCart Makes in India With ♥</div>","in stock","new","9000.0","https://www.smartbiz.in/VastuCart/product/c4f923f8-1237-44a1-865b-a7d588b9f485","https://m.media-amazon.com/images/X/bxt1/M/Gbxt1hJp2Dw0XyP.jpg","VastuCart","Premium Luxury Idols","Premium Luxury Idols","","4987.0","","c4f923f8-1237-44a1-865b-a7d588b9f485","","Gold","LXWXH : 5.5 Inch X 4.5 Inch X 15.5 Inch","","","","",""
